"EOI15_S_2019.08.21" "EOI15_S_2019.09.13" "EOI15_S_2019.10.23" "EOI15_S_2019.11.08" "EOI15_S_2019.11.28" "EOI15_S_2020.01.20" "EOI15_S_2020.02.07" "EOI15_S_2020.03.26" "EOI15_S_2020.04.23" "EOI15_S_2020.05.15" "EOI15_S_2020.06.09" "EOI15_S_2020.07.02" "EOI15_S_2020.07.15" "EOI15_S_2020.07.28" "EOI15_S_2020.08.14" "EOI15_S_2020.09.01" "EOI15_S_2020.09.23" "EOI15_S_2020.10.09" "EOI15_S_2020.10.22" "EOI15_S_2020.11.05" "EOI15_S_2020.12.02"
"K00588" 0.205260382577297 0.20548146909803 0.221214126857806 0.209504137441105 0.191023282128404 0.205137592704563 0.224481863361889 0.226954564633789 0.230808831125511 0.214762102994853 0.251127243020276 0.221958100881246 0.208374088288947 0.239529706030902 0.223293791504252 0.218986398517956 0.213009686940302 0.231166287758287 0.21498823667769 0.205374121359414 0.195447590165376
"K00590" 0.245408580380463 0.24424626142931 0.24866246694193 0.229360356872014 0.219641018776656 0.239317486490076 0.265543039813079 0.263287095427675 0.283122114221891 0.228224742183386 0.290532271254321 0.265890286847499 0.254018813225905 0.264331444327239 0.262273090468616 0.256376236738545 0.27755834849974 0.265359613098235 0.271705879699509 0.248601571743881 0.229442725966796
"K00591" 0.0322132874168042 0.0323553312179424 0.0340720281140541 0.0314422763319524 0.0250340276657613 0.0291247065639123 0.0368423029310998 0.035119983264254 0.0358464091128018 0.0297251063524647 0.0400107954351048 0.0373388853661561 0.0352287372662381 0.0383302374549903 0.0358256712989675 0.0335443164390017 0.0349483342812628 0.0382528639095896 0.0324096009122284 0.0324793524907998 0.0337923317649455
"K00594" 0.0184200289812942 0.0175026661366761 0.0170888875488292 0.0184880866836768 0.0207021328628871 0.0200094115080065 0.0164456884774745 0.0177325671225788 0.0193071221776709 0.0168454719195419 0.0177352540911174 0.0188883707415101 0.0180059710228255 0.0191850245852977 0.0179628863527324 0.0184404205040545 0.0186728564526155 0.0191655571141271 0.0205895496357754 0.0172267824391201 0.0150156331752538
"K00595" 0.102892978050908 0.103897160855513 0.100981468385356 0.11254029576774 0.107050667999101 0.0990368458259094 0.0990914772033186 0.107465319774104 0.111629727620336 0.0978230583850017 0.109068752685111 0.101189895789576 0.102725393435773 0.104858778225759 0.103755852962914 0.105936347156202 0.103239463673035 0.0973333319675445 0.0993292639697356 0.0932759242572622 0.0900580188232807
"K00598" 0.190726798163717 0.192565726349513 0.168989635753479 0.177204948178741 0.183957768423739 0.207085070088689 0.183222158683589 0.193794061006286 0.19474153290767 0.172904622142439 0.178072450567123 0.178639491249406 0.186383071977126 0.180063332265526 0.183340227369165 0.187511853001183 0.189046932800058 0.181187015262567 0.188784943784071 0.190682959933582 0.195896922914364
"K00600" 1.13071917278011 1.13123259730743 1.08107697549294 1.10969853091293 1.11262708806929 1.17643715800632 1.11275755166088 1.10975243749351 1.11726431581122 1.09520812569106 1.10410126828 1.12004044375026 1.16171173890735 1.12455073011836 1.12190651325464 1.1414683587013 1.13826450904905 1.12984009118691 1.1317980938301 1.13559347399396 1.16989691409833
"K00602" 1.01381627466418 1.00617808521861 1.02265749169408 1.02545832081154 1.0079860946891 1.00483987992983 1.00773659713921 1.03310940601933 1.04104610467785 1.03154264382305 1.0148145838414 1.0118928224155 1.00966281649219 1.01228299501713 1.0048976229079 1.00729915857972 1.00608217908076 1.01805852684531 1.00763583210588 1.00377822216834 0.991292640509564
"K00603" 0.0738057040043223 0.0779580004114136 0.0756651923220032 0.0694392741366663 0.0650078430814554 0.0812426434115 0.0831283098489289 0.0742618655631588 0.0744831684468005 0.0727013042641396 0.074952793515593 0.0830664907128704 0.0872820761319469 0.0849199399557264 0.0851686469010257 0.0863562894405344 0.0866802634412066 0.0813291722115846 0.0811234885539335 0.0833574421761302 0.0882016750870727
"K00604" 0.760971800527673 0.766781565111329 0.745328802780651 0.742177642473349 0.714475163130823 0.784927592473499 0.759637855108235 0.7992745426988 0.794319971215626 0.781771052662178 0.783969969064974 0.762917031620602 0.791182349779869 0.779223870625084 0.769587778008335 0.788881219926571 0.777645891141724 0.803387348432968 0.788478608423169 0.788437179240125 0.801242363370771
"K00605" 0.930827697527803 0.943224405325386 0.935020279999257 0.939684148423324 0.905674933581445 0.923424762935812 0.942395661485319 0.950973634726356 0.924284191975106 0.976114477986357 0.92768399030535 0.947029974735938 0.949736614208184 0.98861841171529 0.999974081629131 0.981560166790046 0.943566493701956 0.962409370892258 0.948924409151877 0.939318399856224 0.966759975188432
"K00606" 0.621278711079456 0.624363338630051 0.612437473945124 0.625080565538492 0.596209084746166 0.612897815188324 0.623300170470423 0.642004213326993 0.645515088971553 0.655030702309425 0.644783189460523 0.639357659050006 0.651062991123508 0.65161497814449 0.663658848079585 0.659460461486145 0.659454131 0.655054956107245 0.651480079440306 0.640122270640432 0.609520861531459
"K00608" 0.0153645993836258 0.0160920828841803 0.0124573905494809 0.0123191673929527 0.0124660423618214 0.0101607051078729 0.0120456935568183 0.0168041954788574 0.0195983351983193 0.0110460198605478 0.0218239781165833 0.0120471316537535 0.0195766159664557 0.0141047828201725 0.0139276472305913 0.0164607950568506 0.0158350973630813 0.017172891874741 0.0171190518341378 0.0192281539592081 0.0146389524191523
"K00609" 0.708362585442821 0.733219075392904 0.717109556544609 0.731906118480716 0.731341679751477 0.71040591185315 0.714764954318208 0.725691102033647 0.71732651180222 0.712717696882004 0.698684084252395 0.703442754029078 0.719207309955529 0.697792690103943 0.70108198133689 0.712790801098171 0.697667290615175 0.703579900619917 0.721232387161246 0.710318350918948 0.711419579584358
"K00610" 0.0310121408834116 0.0292189368483183 0.0494148888946437 0.0345058008924626 0.025471967579864 0.0207663167536154 0.0438067458904374 0.0328516565486647 0.0355062902593389 0.036463275261814 0.0510402662081809 0.0446806666776938 0.0307801671556052 0.0460590445029944 0.0398269362147565 0.0350505699436228 0.0351755234737709 0.0407210899456703 0.0373328345979572 0.0311469190436817 0.0272048025833153
"K00611" 0.699549460756408 0.691201092370875 0.705554249653299 0.692491308266705 0.689659442647142 0.692359540550353 0.684020889560835 0.693833155358067 0.706153852632381 0.682310581718079 0.69700184143375 0.693110957786879 0.692719344413526 0.6924096052975 0.674317517304601 0.685907891864557 0.684710288034038 0.685878721042622 0.690440191187954 0.684547038259761 0.686949815332061
"K00612" 0.681168478583103 0.696365308467894 0.68098953958383 0.652943569116274 0.591148901271297 0.691100480654337 0.743169045120882 0.743748136782355 0.717711472456192 0.763951514496276 0.766888454532486 0.752550375752274 0.78825415658374 0.786637832319935 0.804973943154055 0.810523121329009 0.778606743287093 0.793329660052126 0.786575210067385 0.78708952105692 0.768866966571424
"K00613" 0.11984236399158 0.138344694667948 0.0946160220576613 0.103190745538602 0.100701808373569 0.126694825589876 0.117599318881648 0.130002713771363 0.12640759531819 0.113977866351988 0.121494634696578 0.117467305674078 0.129943595483962 0.126856378575793 0.126404292705889 0.12907742146937 0.110449027180265 0.126384188915855 0.114413357109445 0.119298374274881 0.13151503530934
"K00615" 2.42060403266033 2.42046408901199 2.32797308096754 2.30580621921021 2.28704626237127 2.53091760772178 2.37692900339838 2.37327792666838 2.41252593570048 2.43710620038985 2.41884138132468 2.41643667462715 2.51833718459811 2.42895202297432 2.45119912048549 2.52151540042255 2.52121718152153 2.45668810970961 2.49846153615379 2.51082241625161 2.54057496162495
"K00616" 0.567441080511573 0.570325974751029 0.553063678970648 0.557161149767107 0.556397324172877 0.57239268814359 0.554877210020302 0.562119557404758 0.593641309705078 0.537575471639138 0.577508137911134 0.552471953292798 0.561911230845346 0.557557445810247 0.559030913042064 0.566465627361382 0.556598166915399 0.567549021936828 0.569857884421083 0.567495300878974 0.552295252970086
"K00619" 0.139842038782684 0.152079095106321 0.148990839770963 0.145331695630713 0.140488548484789 0.142069483178949 0.176598034620791 0.171787997015048 0.17602574195565 0.137735385128424 0.172463418401094 0.16163289120622 0.153214679893568 0.15956729687226 0.157703549752696 0.154122597442851 0.161615020657207 0.166398112741673 0.159542987199182 0.152365526634282 0.135236918276153
"K00620" 0.46716942558356 0.49028596179687 0.433092441322602 0.467367212366438 0.478529454448288 0.477304981690653 0.451054564014513 0.486524548323306 0.499610582890037 0.472152709612755 0.460896879813943 0.44862816064472 0.454711976672052 0.452108147867918 0.440082197557455 0.461640595383706 0.444099372957588 0.444411526318578 0.436232119267262 0.443086172026917 0.444699258613436
"K00625" 0.294878804722577 0.271397694452883 0.283521866180419 0.289376392175111 0.299999935569935 0.28474438871768 0.260167484231729 0.253324907597165 0.257171057211566 0.286844372936882 0.249402993329406 0.259413312988533 0.2696616285439 0.250565032615243 0.270459427817663 0.27402581869867 0.269718213189317 0.268814482207174 0.274670841876689 0.278118584262892 0.287232531321189
"K00626" 3.49912070430874 3.36657075401666 3.29607645360687 3.34879199019029 3.43549398330165 3.39088120027837 3.42100636318174 3.24321816606825 3.20010298111467 3.74643074831545 3.27270646781927 3.47694868542692 3.51212535977778 3.5524358773677 3.61087678078349 3.62464361099953 3.48040540795821 3.47269341518972 3.42699305096944 3.47536946996329 3.49276178445132
"K00627" 1.54540615647645 1.48624718283049 1.3560729938972 1.39061921336156 1.41474098140624 1.64432708992852 1.38165736316369 1.41399470085039 1.45156267374807 1.45520657216561 1.40986832518641 1.37565564372489 1.57991052253985 1.41230574825471 1.41405493718262 1.4787977060814 1.4726278318823 1.44608196692038 1.48574789259767 1.52403953912729 1.62354280477497
"K00631" 0.469446061827619 0.471891742682676 0.530274976484147 0.505705864952982 0.477512992280292 0.403285435171919 0.523830452304482 0.493492090961181 0.455301157452995 0.48112757003258 0.467061479245989 0.525386754409878 0.432874292963637 0.52291253080724 0.516824072363388 0.47907660589594 0.45047968599309 0.450334058045841 0.434358681943313 0.431769984572829 0.4282923256177
"K00632" 0.870385619125942 0.848371483198368 0.8146820599947 0.854893665210055 0.893970350612603 0.856475477960472 0.803314265686006 0.798007398254919 0.792525871960001 0.88157006492474 0.770163693421155 0.808941180736627 0.821651591110015 0.802584667769118 0.831020108620825 0.831633466082792 0.819941413922624 0.788821363437698 0.795107963202822 0.815005869280772 0.862534608519106
"K00633" 0.0546318448136752 0.0581838386320182 0.0475841885594202 0.0517801053963312 0.0465819532440802 0.0657922789878657 0.0502334569058091 0.0596799378987877 0.0655110581123492 0.0453204482701735 0.0639180175822556 0.0515109179054112 0.0612474741839522 0.0549710666545216 0.0489963835459452 0.058277203956541 0.0579697726067749 0.0545010427486565 0.0580812383506878 0.0603001773963805 0.0639044132641103
"K00634" 0.26931434868127 0.266352845074667 0.306149235534097 0.253217496086704 0.233009636161661 0.263892697958061 0.288022828834226 0.245996210856508 0.262987244866626 0.247068298681204 0.278145546047231 0.294313564374262 0.271014942523629 0.28201399612327 0.278650172035158 0.285400791995599 0.289568337173417 0.271921780055031 0.276287246356865 0.269865283342391 0.252760438651901
"K00635" 0.806898193009479 0.732902784043324 0.677210376219981 0.789543772638643 0.823268508241105 0.774635612278807 0.654827994692255 0.721927960215261 0.677439675856536 0.766419116591935 0.63941007841235 0.656362033252948 0.726878497464164 0.650524721028469 0.658418219869506 0.673933887261426 0.65442927740831 0.639735768753833 0.656145513180063 0.679164412595402 0.77671785525045
"K00638" 0.0183141864810871 0.0196106329844517 0.0182811369993185 0.0183922618351785 0.0188576008281712 0.0193973603379871 0.0192725659178458 0.020307279634778 0.0210687504406614 0.018177379712347 0.0227920114480701 0.0202787585808476 0.0201568921502141 0.0186766388715794 0.0199985532713222 0.0197186982405288 0.0212878188485398 0.0209023035537578 0.0219034655996395 0.0206823788008686 0.0190207843433637
"K00639" 0.714501747122291 0.715389351116085 0.752843910243127 0.67505189698497 0.647709955757125 0.710199336005804 0.736366999776378 0.700785361801334 0.704497651581854 0.74508212102839 0.734427778720006 0.738521610679848 0.711631789425769 0.745417216015069 0.745962246171441 0.732906394051491 0.729719892293541 0.743418386661784 0.725489905725237 0.721080265327784 0.709666449335739
"K00640" 0.655675992147393 0.652386272406244 0.641087892308153 0.661646206954106 0.65265963511479 0.635367544387198 0.640266161830402 0.666605914215749 0.683162302748523 0.641736919712447 0.669297857825549 0.649719923641972 0.654954377862102 0.646261209735051 0.652632244628122 0.659591324506973 0.661874970034022 0.657997453063408 0.658625006154156 0.657273300387523 0.6326227637926
"K00641" 0.721688153703942 0.702433883690455 0.683048635129108 0.752940053249447 0.748512946650895 0.660077911536933 0.689814732535775 0.718700112767622 0.716287037033762 0.715714140152068 0.67885270417917 0.691173725960678 0.669486954859973 0.704179717184313 0.707744031984214 0.697989359868175 0.673530925584904 0.680722943307652 0.673793095148058 0.66545393522942 0.66763187902686
"K00643" 0.074676540761165 0.0678216680788832 0.0653161048351021 0.0751125707042752 0.0946453183883045 0.0665470475064307 0.0623252752736316 0.0630902674440048 0.0665635688523887 0.0618068474663723 0.0568755472853993 0.0593239051320121 0.0566957908709312 0.055886563623362 0.0546499435979004 0.0582146857735674 0.0571564954281234 0.0550957865817574 0.0563006955563792 0.0558408522243979 0.0594025471965883
"K00645" 0.721202267832272 0.711660848481662 0.724119664594261 0.711937325751372 0.686038992625551 0.71709817440948 0.734720545289526 0.722957459575554 0.737995247046338 0.731215980280581 0.74927599398809 0.729850124301466 0.742953474764065 0.738318536783487 0.740719132582909 0.742841055099336 0.747415356943182 0.746948683671623 0.732490493874111 0.738407295499818 0.71839010318316
"K00647" 0.419585224888364 0.416370541569046 0.444315674451883 0.431143747825877 0.415551249784458 0.37073398367099 0.436300146831317 0.440101196391944 0.41845410554506 0.472692295636863 0.440914444217364 0.44156259871495 0.406055759156492 0.450269664714579 0.444174053552727 0.435453735680338 0.418841170893071 0.424332498584406 0.406034233845852 0.396158718701539 0.379715009412602
"K00648" 1.13445009830468 1.12552246012305 1.15463319932933 1.09262101117241 1.04351384559807 1.14770772382335 1.20041224175912 1.16684302469627 1.15996118188013 1.1487672340667 1.21523429723479 1.1848402571036 1.18917663933841 1.24057246966005 1.21681449159889 1.20443741007978 1.17890390168883 1.21415968448037 1.17587337818141 1.19930735985119 1.19681534887243
"K00651" 0.136194574354958 0.146054232592307 0.13653815352067 0.134507950217573 0.127575616582031 0.132811445824221 0.135757876859276 0.153977352919566 0.144221579899557 0.140628888277251 0.146732905543128 0.137079456430088 0.149764954918631 0.14977137270942 0.150784372402402 0.151295147864932 0.146013766504428 0.152976828868759 0.150542460358866 0.153138615352035 0.146623090954455
"K00652" 0.547489942508042 0.551282866821388 0.524367333371481 0.526086327433597 0.498144804642384 0.556996875445949 0.536549555785581 0.588039995282192 0.573880260337126 0.582349056129744 0.56904630248773 0.546332986344903 0.603250758527506 0.557164794848325 0.567246469507701 0.575271772725034 0.562455491712783 0.563678519554278 0.565031054644497 0.581170494864669 0.593610630050304
"K00655" 1.68136743722581 1.65446264253303 1.61693863002731 1.60406608092074 1.59510312162045 1.7239784243138 1.66134974585585 1.67106000593691 1.70472139154803 1.56379311737091 1.69251871636935 1.65890124685717 1.71061392363262 1.68000228849187 1.67163238676929 1.68455111944449 1.68040040298369 1.68534050433304 1.68209867442897 1.68187649485355 1.69476261562319
"K00656" 1.61796135099769 1.61404356526734 1.64275982307323 1.45162214445263 1.4020872084662 1.70383880685303 1.68763659685633 1.44625459372245 1.47329805731206 1.47900083668403 1.60907485359991 1.7235300413997 1.71486290360718 1.68979804983653 1.77039925012435 1.80083826115087 1.85047270930576 1.69845992590236 1.78407687820014 1.77957877540055 1.77824295476031
"K00657" 0.309617340347623 0.307326374754915 0.3094003410943 0.283910271581797 0.279791024473867 0.323903534712787 0.302300803600221 0.295317631513557 0.309573601046654 0.26073157928936 0.324017615073427 0.293862321303348 0.304962701942948 0.290530397650122 0.278732914793071 0.292522837550166 0.29895638694513 0.303470243208356 0.294732603628706 0.300888006991867 0.307658106790775
"K00658" 0.715163542301476 0.697323933963267 0.679164547034574 0.709091442133839 0.724765990820377 0.696949225984066 0.696032526184231 0.70431984426442 0.679592043192213 0.751870210554386 0.694632023601718 0.686127116757117 0.689990267132919 0.709578727455664 0.714649121840416 0.705076197710082 0.691822330588303 0.689999989771549 0.687573646098116 0.697851682429827 0.696582121816619
"K00661" 0.266127615154627 0.271581805915196 0.27195351583349 0.257627709255126 0.236959211381999 0.26691522713261 0.278826440835201 0.278824658437438 0.289703360605817 0.257185772388471 0.305865063936343 0.291524136202756 0.288570172634824 0.301245585652848 0.281309683907722 0.286303970023008 0.286822118547017 0.290031838952514 0.285011831850927 0.281849828978789 0.265699017189028
"K00662" 0.119465967735962 0.126898268168127 0.109272517877599 0.109072459217164 0.107211558756692 0.130932997373765 0.120918666009027 0.110789679430481 0.121201701468032 0.104028800162505 0.128523003420713 0.126607848403027 0.134685078344851 0.129433105221143 0.126127756134858 0.137662808168352 0.140914616075586 0.137790359056124 0.137486233753886 0.139903404902488 0.140041254376114
"K00663" 0.0768644039081438 0.0716513279238317 0.0682500089523654 0.0645061262088856 0.0671794314200962 0.0916606547804694 0.0721566244936672 0.0706210494473117 0.0752328335956226 0.0716972634923336 0.0752170961719712 0.0714448083371748 0.0822014297786979 0.0733565186609666 0.0708777574943485 0.0773667753564261 0.0812187762968549 0.0756275864012966 0.0838370880064318 0.0831539562854002 0.0884375180125751
"K00665" 0.0184886001720917 0.0186200397808355 0.0162819218647928 0.0172436839043232 0.0192013656416239 0.0174445884698929 0.0162195708489382 0.0170040135096043 0.0153111009350257 0.0182124348258431 0.0166930537340552 0.0165812427957149 0.0181538287723208 0.0183691958767787 0.018560931273612 0.0186479412059234 0.0177474312857908 0.0173715565972514 0.0183448822034634 0.0181669122724475 0.017045204494812
"K00666" 2.30703802246053 2.26331300736202 2.21680614065691 2.31033882638221 2.36012528706506 2.22698520800063 2.29386445327845 2.29103548370388 2.26341629273717 2.35381158833621 2.25002710562429 2.30519947404487 2.36875744931995 2.35315573043574 2.3417655989402 2.36277147717358 2.28222952038762 2.2726663031793 2.26617247873904 2.27641348573476 2.30302056362036
"K00670" 0.0940652729876654 0.0889261637889513 0.0790472549951477 0.0731019863416629 0.0690761639593288 0.103780123299118 0.0864302597618843 0.0846711770064028 0.104896794350348 0.0678800024093146 0.103082001367941 0.0838778118712627 0.11510512136196 0.0876195722408394 0.0817193344739157 0.099966846975521 0.104781542024141 0.09899476600692 0.105476791285703 0.113443212866086 0.108381330233666
"K00672" 0.0316221760183997 0.0311240812698529 0.0248559195918191 0.0285708072739645 0.0311067290992463 0.0344270837461124 0.0286502242852247 0.0279928188296324 0.0306939599630816 0.0254422673450522 0.0298629011761039 0.0275940139003913 0.0310218433448086 0.030707732985841 0.0283990927523182 0.0282312836487641 0.0295858699154315 0.0295818373226205 0.0286186287926659 0.0290871048133999 0.0314453250033859
"K00673" 0.0637532810776871 0.0685993908849003 0.0629291875144792 0.0659140835862204 0.0577841784573557 0.0583582876609395 0.0690195964651738 0.0799113810189336 0.0758835642474928 0.070188786950253 0.0748794352776673 0.0689289653712774 0.0671142339609054 0.068744654492644 0.0665333887397113 0.0622592828790582 0.0625590993773364 0.0685153037815144 0.0625855225164717 0.0670880545131727 0.0621568272529819
"K00674" 0.317420825184558 0.313690223482151 0.300403816551666 0.344091947846562 0.35609910848922 0.310567336498149 0.302281645359116 0.341047003852446 0.341582846918114 0.320334970901522 0.307807609142744 0.289847219591255 0.298873839395942 0.29459300038214 0.28400564045295 0.286112793627391 0.288965568650357 0.295813778817258 0.287444754908149 0.289211430887494 0.295065884285141
"K00675" 0.0776503078128639 0.0850367768656729 0.0760862103117729 0.0725790044069401 0.066287788369004 0.0739010375736435 0.0787931763575618 0.0825485964976164 0.0824519187606876 0.0749745061008838 0.0796959213349484 0.0736122020697954 0.0738427015927603 0.0816896912571952 0.0766160588149211 0.0823934056137291 0.0759628446056766 0.0796947188237879 0.0731151191840273 0.0742092045174275 0.0760143715033853
"K00677" 0.421462309373743 0.418003753996059 0.43428579011317 0.423222503235682 0.402882272883716 0.395186088018712 0.450701216218406 0.46934741815945 0.451976734565901 0.440421799272216 0.459648701877197 0.44985917604633 0.435537455480535 0.459025529884609 0.455483639613738 0.444713586298216 0.434914617942246 0.464625669967502 0.448264421302855 0.436454630961056 0.417967573689765
"K00681" 1.55506823571348 1.56376177516 1.46022140451549 1.48326030422414 1.45800788279107 1.60060304497526 1.51708422485958 1.55936803419972 1.47810508570678 1.63139577780186 1.50719441063174 1.49838834546223 1.63976630031195 1.58352870385199 1.64406119436027 1.65396064254362 1.60251788001472 1.62271954668724 1.62881388469544 1.66446124104668 1.71230345524564
"K00682" 0.0251580950017076 0.0268888935741422 0.0209446285891386 0.0190631534353627 0.0199302317518526 0.0258802926209062 0.0208802325508081 0.0256776919809798 0.02280780710777 0.0238775704851111 0.0217139358048646 0.0190028792439546 0.0253018757275779 0.0209408850546848 0.0214935891561931 0.0224759417380487 0.0239037667401031 0.0213508317240528 0.0223912822848408 0.0241990191881013 0.0267840132794909
"K00683" 0.145203062114825 0.144523649569522 0.132179773560985 0.126335413439726 0.117059364637263 0.142764486454415 0.141409637237132 0.14660809585749 0.150868705757805 0.127838052175529 0.158003855473221 0.13989635952781 0.155197293163011 0.140847309029697 0.139631390401197 0.148435229540075 0.145066993801755 0.150686467154701 0.146275894278485 0.149387910193802 0.159475094252504
"K00684" 0.271218681268904 0.284126517079198 0.279701398764604 0.298375324157219 0.289809535403212 0.254053234313654 0.290653732502961 0.31960460796019 0.315282815522502 0.289337715709216 0.305330013037848 0.290071192185305 0.276102579032363 0.294525209366911 0.287112090645154 0.286349506441741 0.27153056149041 0.279531286245845 0.272727985602632 0.273504375561632 0.255305152521151
"K00688" 1.59192627357412 1.60518709178396 1.52299471363659 1.54079396122455 1.54618159024519 1.61905843589213 1.55581547946113 1.56869190198261 1.5720691507531 1.60193888117762 1.55148491168679 1.5584035509129 1.64434070343014 1.608997768833 1.62217802697817 1.64939875483725 1.61105842609121 1.61066586194056 1.63267357712054 1.62382249068709 1.64611123438565
"K00690" 0.380671551175953 0.422057892700111 0.382015794858366 0.388505766524129 0.343422065130244 0.364247490554517 0.42184157131821 0.456678823548949 0.443009682358232 0.367133696785294 0.444025174415773 0.430249192941317 0.419682578289953 0.437379399310729 0.413016384309844 0.421162623090013 0.398066597537251 0.425828158377476 0.409991700136706 0.412618862509294 0.379823348278769
"K00691" 0.0920353008937614 0.0919349242911596 0.129865453258667 0.103976512147458 0.0834206410398528 0.0725508694098875 0.115162788967901 0.103700623987914 0.105296315923318 0.0981186749360607 0.120922824760283 0.120594884349644 0.0844371711798903 0.115385941023829 0.11119471874538 0.0998899556597957 0.0988833128180489 0.109375034398243 0.097442559110264 0.0901423907566319 0.0759622809387849
"K00693" 0.0147246393725788 0.0160924894888518 0.0182186059138568 0.0163308135308823 0.0155350819680756 0.0160881964373686 0.0196048904636997 0.0185353227659809 0.0163846259694029 0.0166669993831992 0.0190008861082822 0.0174436021434291 0.0173555944238037 0.0176016332271115 0.0165639998748559 0.016068754165647 0.0160222451033328 0.0176996323845847 0.0176690147698995 0.01610525088465 0.0164257546077192
"K00694" 0.167070047605678 0.16848740886325 0.14277916242879 0.172332412509963 0.184429276507298 0.176812977464285 0.15222096466622 0.168729618259061 0.164737217069401 0.169012564538638 0.159283160631645 0.154305935009983 0.170264680262569 0.150702432836286 0.158200541908914 0.168726893544867 0.157947175087159 0.162502481954632 0.16900495252712 0.16864551462883 0.169134753677431
"K00695" 0.101670408784227 0.120595231592298 0.0963696455497919 0.100091398418858 0.0908339612669468 0.111634200023163 0.110776181089819 0.12829259039262 0.104905251176643 0.126473569125387 0.114451902960025 0.112969702718677 0.115078034355504 0.12218053529101 0.129377136151793 0.120802079202529 0.113280710545789 0.12308403950789 0.116110729463838 0.116492796408707 0.130270983228182
"K00696" 0.301315151898333 0.337249637551971 0.303011237956731 0.306643712214714 0.27629498924964 0.322605529348636 0.326496114018134 0.369108781405087 0.347335017416202 0.333667843962147 0.339673794385177 0.332062165007976 0.364491771627441 0.348013568779842 0.347805858629192 0.365233842558601 0.341233239438204 0.349468957714305 0.349208109440136 0.358641936998543 0.349716592939015
"K00697" 0.186639977512378 0.184685752258336 0.149621286385883 0.168940038935562 0.192084268175255 0.224340302545596 0.15418757942848 0.166354746553956 0.167841540269999 0.166641044631358 0.163081723734229 0.151826957446645 0.186856512798292 0.162067086739262 0.153318364325193 0.167838226183503 0.170317049686026 0.169160894277279 0.17634697651103 0.182813961704525 0.206769058219182
"K00699" 0.0212000273608847 0.0232155731220264 0.021756197676463 0.0220638171990836 0.0213365967596016 0.0234875239690824 0.0237429229807793 0.0258859977079955 0.0260342688296016 0.0205851214790848 0.0248689540864114 0.0232486015716886 0.0225663804682363 0.0247959408025319 0.0227082511403524 0.0227333038573142 0.023500336941816 0.0242318650760972 0.0235228033547689 0.0228533252867404 0.0189739981345668
"K00700" 0.988213289536728 1.0007035674086 0.963771621932348 0.991735208628307 1.00123497995225 0.99680162304382 0.974964717489405 0.998932283093439 1.00769826494058 1.02098804586519 0.994748081698314 0.970235554588522 0.999031679020043 0.995759540168186 0.994396840170436 1.0118574449173 0.994942911052141 0.999626133514708 0.998810970376091 0.98689455007203 0.978920307166524
"K00701" 0.0202433152393234 0.0200347106726836 0.0164303791238606 0.0220344485320028 0.0209969590999123 0.0190296011603272 0.0163049203178919 0.018245235448439 0.0154625748531096 0.0207286538933431 0.0160537390434764 0.0166180744121069 0.018316967764152 0.0190284530475807 0.0196955738776504 0.0187867403665999 0.0186955577367384 0.0159175484903922 0.0180678801668452 0.0166516267875536 0.0183966656208089
"K00702" 0.388810336114416 0.384151778508096 0.387167697066747 0.357640110194544 0.341632718794597 0.399680309364614 0.375886944235249 0.348193888366029 0.374615643700417 0.32842824975571 0.392288707487316 0.377196276505232 0.402966235766179 0.387094412833305 0.380985830916495 0.394332968492294 0.416598366060188 0.406624911215154 0.412985041316772 0.407372873738119 0.424207218028704
"K00703" 0.789786975941685 0.800589020567106 0.784677803627069 0.776449491849548 0.728426692456547 0.783050476368777 0.807043321422947 0.819170395847371 0.828238140903671 0.793132859511628 0.829066308050832 0.817146813619844 0.832494442976408 0.828634526627573 0.834795046427687 0.826295923706732 0.823987027599704 0.830666482300572 0.82596945400283 0.818760522284635 0.808985232963693
"K00705" 0.788362602961481 0.808061333868337 0.743204226597553 0.726406837488293 0.73816848533014 0.850654667646751 0.764678982035601 0.775379982060804 0.786508728486514 0.779880560367051 0.76835342454234 0.767683669071691 0.849386365605797 0.786848706673328 0.785377279576844 0.821870343904199 0.81745267088477 0.810311044217765 0.811589886000269 0.825650940851526 0.842464614486187
"K00712" 0.0485133802409716 0.0535680145780241 0.0449248731520599 0.047695036873869 0.0461087720385906 0.0545762340550695 0.0427717819280039 0.0515818488571466 0.0496752305772481 0.0441240558478792 0.049616377370584 0.0427393357078188 0.0518269937439106 0.043164076927034 0.0466583065270333 0.0490285808981033 0.0482831485218714 0.0499591089790782 0.0496254457113625 0.0499254653632976 0.0521800362662883
"K00720" 0.0325062143868925 0.0324126010702218 0.0309986240530817 0.0285542499439135 0.0303451388405343 0.0374861055339791 0.0326240742250408 0.0325308519833994 0.0299044592190191 0.0333926194210839 0.0346594986507877 0.0334425252654666 0.0373664728562968 0.0337408667911012 0.0373169980372125 0.0379953876361393 0.038614369548132 0.0335290886361858 0.0348794850999139 0.035206069469592 0.0367268040871555
"K00721" 1.72688584910645 1.73117084526444 1.62294021758196 1.59252208139945 1.52369098364941 1.86004071437467 1.70824161039191 1.70320722133575 1.75721267347711 1.62668817264317 1.83642904380904 1.71735400089598 1.85338977889661 1.78622987149001 1.77020128210566 1.80514390776311 1.8281575096786 1.83664363548283 1.837008904956 1.84621900327699 1.91101156118061
